date;USD; MERV ; MERV_USD ;CRISIS
1/2/2011;$ 4.13; 3,635.26 ; 879.68 ;1
2/2/2011;$ 4.12; 3,640.98 ; 884.27 ;1
3/2/2011;$ 4.12; 3,639.33 ; 884.41 ;1
4/2/2011;$ 4.12; 3,631.22 ; 881.90 ;1
7/2/2011;$ 4.12; 3,559.72 ; 864.53 ;1
8/2/2011;$ 4.14; 3,567.40 ; 862.73 ;1
9/2/2011;$ 4.14; 3,505.68 ; 847.81 ;1
10/2/2011;$ 4.14; 3,414.06 ; 825.15 ;1
11/2/2011;$ 4.15; 3,460.04 ; 834.75 ;1
14/2/2011;$ 4.14; 3,508.93 ; 847.06 ;1
15/2/2011;$ 4.16; 3,490.21 ; 839.50 ;1
16/2/2011;$ 4.17; 3,545.39 ; 850.72 ;1
17/2/2011;$ 4.18; 3,538.38 ; 847.01 ;1
18/2/2011;$ 4.18; 3,537.06 ; 846.69 ;1
21/2/2011;$ 4.16; 3,515.45 ; 844.55 ;1
22/2/2011;$ 4.16; 3,476.80 ; 835.27 ;1
23/2/2011;$ 4.17; 3,429.08 ; 823.31 ;1
24/2/2011;$ 4.17; 3,382.71 ; 810.72 ;1
25/2/2011;$ 4.17; 3,435.44 ; 824.84 ;1
28/2/2011;$ 4.15; 3,455.65 ; 832.19 ;1
1/3/2011;$ 4.15; 3,426.86 ; 825.25 ;1
2/3/2011;$ 4.15; 3,426.28 ; 826.11 ;1
3/3/2011;$ 4.14; 3,474.97 ; 838.86 ;1
4/3/2011;$ 4.13; 3,467.72 ; 839.13 ;1
9/3/2011;$ 4.12; 3,457.52 ; 840.22 ;1
10/3/2011;$ 4.11; 3,405.92 ; 828.19 ;1
11/3/2011;$ 4.14; 3,403.51 ; 821.61 ;1
14/3/2011;$ 4.14; 3,357.99 ; 811.11 ;1
15/3/2011;$ 4.16; 3,263.27 ; 783.97 ;1
16/3/2011;$ 4.17; 3,197.53 ; 767.71 ;1
17/3/2011;$ 4.16; 3,260.82 ; 783.38 ;1
18/3/2011;$ 4.16; 3,277.87 ; 788.90 ;1
21/3/2011;$ 4.16; 3,332.95 ; 800.71 ;1
22/3/2011;$ 4.16; 3,321.54 ; 798.93 ;1
23/3/2011;$ 4.17; 3,348.83 ; 804.04 ;1
28/3/2011;$ 4.17; 3,313.18 ; 795.48 ;1
29/3/2011;$ 4.17; 3,324.19 ; 798.12 ;1
30/3/2011;$ 4.16; 3,376.44 ; 811.64 ;1
31/3/2011;$ 4.16; 3,388.03 ; 814.92 ;1
1/4/2011;$ 4.16; 3,471.95 ; 835.61 ;1
4/4/2011;$ 4.16; 3,513.34 ; 845.06 ;1
5/4/2011;$ 4.16; 3,511.05 ; 844.51 ;1
6/4/2011;$ 4.16; 3,503.99 ; 842.31 ;1
7/4/2011;$ 4.16; 3,456.52 ; 830.89 ;1
8/4/2011;$ 4.16; 3,480.39 ; 836.63 ;1
11/4/2011;$ 4.16; 3,448.12 ; 828.38 ;1
12/4/2011;$ 4.17; 3,401.55 ; 815.23 ;1
13/4/2011;$ 4.18; 3,407.24 ; 815.13 ;1
14/4/2011;$ 4.20; 3,381.57 ; 804.66 ;1
15/4/2011;$ 4.20; 3,381.25 ; 804.58 ;1
18/4/2011;$ 4.20; 3,300.98 ; 785.48 ;1
19/4/2011;$ 4.22; 3,332.27 ; 790.57 ;1
20/4/2011;$ 4.22; 3,413.94 ; 808.51 ;1
25/4/2011;$ 4.25; 3,401.15 ; 800.74 ;1
26/4/2011;$ 4.28; 3,374.20 ; 789.29 ;1
27/4/2011;$ 4.29; 3,377.29 ; 788.17 ;1
28/4/2011;$ 4.33; 3,375.96 ; 780.57 ;1
29/4/2011;$ 4.31; 3,406.02 ; 791.18 ;1
2/5/2011;$ 4.27; 3,395.64 ; 796.16 ;1
3/5/2011;$ 4.29; 3,375.34 ; 787.71 ;1
4/5/2011;$ 4.27; 3,352.22 ; 784.60 ;1
5/5/2011;$ 4.27; 3,305.69 ; 774.17 ;1
6/5/2011;$ 4.27; 3,315.84 ; 777.00 ;1
9/5/2011;$ 4.27; 3,359.07 ; 787.13 ;1
10/5/2011;$ 4.28; 3,422.12 ; 800.50 ;1
11/5/2011;$ 4.28; 3,384.57 ; 790.33 ;1
12/5/2011;$ 4.29; 3,389.73 ; 791.07 ;1
13/5/2011;$ 4.29; 3,378.18 ; 787.91 ;1
16/5/2011;$ 4.29; 3,372.21 ; 785.61 ;1
17/5/2011;$ 4.32; 3,365.25 ; 779.90 ;1
18/5/2011;$ 4.32; 3,388.75 ; 784.43 ;1
19/5/2011;$ 4.33; 3,385.77 ; 781.48 ;1
20/5/2011;$ 4.33; 3,383.79 ; 781.02 ;1
23/5/2011;$ 4.34; 3,323.07 ; 765.68 ;1
24/5/2011;$ 4.35; 3,282.41 ; 754.58 ;1
26/5/2011;$ 4.34; 3,268.55 ; 752.69 ;1
27/5/2011;$ 4.34; 3,265.82 ; 752.06 ;1
30/5/2011;$ 4.33; 3,244.79 ; 750.24 ;1
31/5/2011;$ 4.30; 3,250.91 ; 756.47 ;1
1/6/2011;$ 4.31; 3,176.36 ; 737.83 ;1
2/6/2011;$ 4.30; 3,150.34 ; 733.49 ;1
3/6/2011;$ 4.28; 3,164.97 ; 739.05 ;1
6/6/2011;$ 4.27; 3,122.08 ; 731.59 ;1
7/6/2011;$ 4.26; 3,125.01 ; 733.14 ;1
8/6/2011;$ 4.28; 3,123.29 ; 730.59 ;1
9/6/2011;$ 4.26; 3,232.86 ; 758.44 ;1
10/6/2011;$ 4.26; 3,227.77 ; 757.69 ;1
13/6/2011;$ 4.26; 3,202.28 ; 751.27 ;1
14/6/2011;$ 4.29; 3,265.62 ; 761.66 ;1
15/6/2011;$ 4.31; 3,244.09 ; 753.13 ;1
16/6/2011;$ 4.31; 3,235.00 ; 750.58 ;1
17/6/2011;$ 4.30; 3,269.28 ; 760.30 ;1
21/6/2011;$ 4.29; 3,330.02 ; 775.78 ;1
22/6/2011;$ 4.30; 3,333.58 ; 775.70 ;1
23/6/2011;$ 4.30; 3,313.88 ; 770.67 ;1
24/6/2011;$ 4.30; 3,287.62 ; 764.56 ;1
27/6/2011;$ 4.29; 3,314.71 ; 772.66 ;1
28/6/2011;$ 4.29; 3,326.94 ; 775.51 ;1
29/6/2011;$ 4.29; 3,353.82 ; 781.78 ;1
30/6/2011;$ 4.27; 3,360.64 ; 786.57 ;1
1/7/2011;$ 4.28; 3,396.00 ; 794.39 ;1
4/7/2011;$ 4.27; 3,418.11 ; 800.96 ;1
5/7/2011;$ 4.26; 3,430.18 ; 805.21 ;1
6/7/2011;$ 4.27; 3,461.75 ; 810.71 ;1
7/7/2011;$ 4.26; 3,487.21 ; 818.11 ;1
8/7/2011;$ 4.26; 3,470.74 ; 814.25 ;1
11/7/2011;$ 4.26; 3,396.20 ; 797.23 ;1
12/7/2011;$ 4.27; 3,348.63 ; 784.22 ;1
13/7/2011;$ 4.28; 3,356.44 ; 784.21 ;1
14/7/2011;$ 4.29; 3,302.44 ; 770.70 ;1
15/7/2011;$ 4.29; 3,326.57 ; 774.97 ;1
18/7/2011;$ 4.29; 3,294.60 ; 767.97 ;1
19/7/2011;$ 4.31; 3,324.99 ; 771.01 ;1
20/7/2011;$ 4.32; 3,335.56 ; 773.02 ;1
21/7/2011;$ 4.32; 3,366.91 ; 779.83 ;1
22/7/2011;$ 4.32; 3,356.35 ; 776.93 ;1
25/7/2011;$ 4.33; 3,330.88 ; 770.15 ;1
26/7/2011;$ 4.34; 3,368.64 ; 775.74 ;1
27/7/2011;$ 4.35; 3,270.62 ; 752.30 ;1
28/7/2011;$ 4.34; 3,270.97 ; 753.68 ;1
29/7/2011;$ 4.34; 3,321.85 ; 765.40 ;1
1/8/2011;$ 4.32; 3,336.21 ; 771.82 ;1
2/8/2011;$ 4.33; 3,316.48 ; 766.82 ;1
3/8/2011;$ 4.33; 3,308.75 ; 764.59 ;1
4/8/2011;$ 4.32; 3,109.86 ; 719.88 ;1
5/8/2011;$ 4.32; 3,067.61 ; 710.09 ;1
8/8/2011;$ 4.31; 2,738.41 ; 636.10 ;1
9/8/2011;$ 4.34; 2,864.02 ; 659.91 ;1
10/8/2011;$ 4.35; 2,809.75 ; 645.55 ;1
11/8/2011;$ 4.35; 2,949.01 ; 678.71 ;1
12/8/2011;$ 4.35; 2,966.99 ; 682.07 ;1
16/8/2011;$ 4.35; 2,983.62 ; 685.50 ;1
17/8/2011;$ 4.36; 2,993.83 ; 686.66 ;1
18/8/2011;$ 4.37; 2,870.49 ; 656.49 ;1
19/8/2011;$ 4.37; 2,825.38 ; 646.54 ;1
23/8/2011;$ 4.37; 2,895.63 ; 662.99 ;1
24/8/2011;$ 4.39; 2,908.48 ; 662.52 ;1
25/8/2011;$ 4.42; 2,865.76 ; 648.00 ;1
26/8/2011;$ 4.44; 2,883.89 ; 649.89 ;1
29/8/2011;$ 4.44; 2,943.25 ; 662.52 ;1
30/8/2011;$ 4.44; 2,960.00 ; 666.29 ;1
31/8/2011;$ 4.43; 2,964.79 ; 669.25 ;1
1/9/2011;$ 4.42; 2,927.09 ; 662.99 ;1
2/9/2011;$ 4.43; 2,872.11 ; 648.70 ;1
5/9/2011;$ 4.42; 2,783.34 ; 630.07 ;1
6/9/2011;$ 4.42; 2,816.83 ; 637.65 ;1
7/9/2011;$ 4.43; 2,876.69 ; 649.73 ;1
8/9/2011;$ 4.43; 2,832.43 ; 639.74 ;1
9/9/2011;$ 4.43; 2,753.22 ; 621.49 ;1
12/9/2011;$ 4.43; 2,688.06 ; 606.44 ;1
13/9/2011;$ 4.44; 2,705.89 ; 610.12 ;1
14/9/2011;$ 4.44; 2,750.11 ; 620.09 ;1
15/9/2011;$ 4.44; 2,771.28 ; 624.16 ;1
16/9/2011;$ 4.44; 2,750.33 ; 619.44 ;1
19/9/2011;$ 4.44; 2,716.78 ; 611.54 ;1
20/9/2011;$ 4.44; 2,717.15 ; 611.63 ;1
21/9/2011;$ 4.44; 2,630.91 ; 592.88 ;1
22/9/2011;$ 4.45; 2,480.76 ; 557.79 ;1
23/9/2011;$ 4.49; 2,482.63 ; 553.54 ;1
26/9/2011;$ 4.47; 2,504.95 ; 560.08 ;1
27/9/2011;$ 4.45; 2,555.94 ; 574.37 ;1
28/9/2011;$ 4.45; 2,514.56 ; 564.75 ;1
29/9/2011;$ 4.43; 2,518.07 ; 568.09 ;1
30/9/2011;$ 4.43; 2,463.63 ; 555.81 ;1
3/10/2011;$ 4.42; 2,291.68 ; 518.19 ;1
4/10/2011;$ 4.44; 2,286.73 ; 515.32 ;1
5/10/2011;$ 4.43; 2,309.43 ; 521.02 ;1
6/10/2011;$ 4.41; 2,360.82 ; 535.94 ;1
7/10/2011;$ 4.40; 2,325.95 ; 528.93 ;1
11/10/2011;$ 4.39; 2,429.56 ; 553.12 ;1
12/10/2011;$ 4.38; 2,539.08 ; 580.03 ;1
13/10/2011;$ 4.43; 2,596.64 ; 586.81 ;1
14/10/2011;$ 4.43; 2,717.05 ; 613.68 ;1
17/10/2011;$ 4.41; 2,677.10 ; 606.71 ;1
18/10/2011;$ 4.42; 2,732.57 ; 618.58 ;1
19/10/2011;$ 4.45; 2,735.15 ; 614.30 ;1
20/10/2011;$ 4.47; 2,737.72 ; 612.81 ;1
21/10/2011;$ 4.47; 2,797.53 ; 625.85 ;1
24/10/2011;$ 4.46; 2,861.82 ; 641.66 ;1
25/10/2011;$ 4.47; 2,850.53 ; 638.42 ;1
26/10/2011;$ 4.48; 2,880.78 ; 643.75 ;1
27/10/2011;$ 4.50; 3,005.52 ; 668.64 ;1
28/10/2011;$ 4.49; 3,015.22 ; 671.92 ;1
31/10/2011;$ 4.49; 2,905.54 ; 647.47 ;1
1/11/2011;$ 4.62; 2,762.03 ; 597.84 ;1
2/11/2011;$ 4.69; 2,689.31 ; 573.41 ;1
3/11/2011;$ 4.68; 2,782.87 ; 594.63 ;1
4/11/2011;$ 4.67; 2,761.36 ; 591.30 ;1
7/11/2011;$ 4.68; 2,747.55 ; 587.71 ;1
8/11/2011;$ 4.75; 2,792.83 ; 587.96 ;1
9/11/2011;$ 4.87; 2,676.44 ; 549.58 ;1
10/11/2011;$ 5.00; 2,693.62 ; 539.26 ;1
11/11/2011;$ 4.99; 2,751.67 ; 551.99 ;1
14/11/2011;$ 4.79; 2,676.91 ; 558.85 ;1
15/11/2011;$ 4.79; 2,679.19 ; 559.33 ;1
16/11/2011;$ 4.79; 2,625.93 ; 548.21 ;1
17/11/2011;$ 4.79; 2,519.01 ; 525.89 ;1
18/11/2011;$ 4.79; 2,528.04 ; 527.77 ;1
21/11/2011;$ 4.79; 2,454.00 ; 512.32 ;1
22/11/2011;$ 4.79; 2,483.13 ; 518.40 ;1
23/11/2011;$ 4.79; 2,410.76 ; 503.29 ;1
24/11/2011;$ 4.79; 2,426.09 ; 506.49 ;1
25/11/2011;$ 4.79; 2,426.00 ; 506.47 ;1
29/11/2011;$ 4.79; 2,452.04 ; 511.91 ;1
30/11/2011;$ 4.79; 2,562.85 ; 535.04 ;1
1/12/2011;$ 4.79; 2,609.14 ; 544.71 ;1
2/12/2011;$ 4.79; 2,629.63 ; 548.98 ;1
5/12/2011;$ 4.79; 2,640.09 ; 551.17 ;1
6/12/2011;$ 4.79; 2,615.58 ; 546.05 ;1
7/12/2011;$ 4.79; 2,558.11 ; 534.05 ;1
12/12/2011;$ 4.79; 2,485.41 ; 518.87 ;1
13/12/2011;$ 4.79; 2,474.80 ; 516.66 ;1
14/12/2011;$ 4.61; 2,408.43 ; 522.44 ;1
15/12/2011;$ 4.62; 2,401.43 ; 519.79 ;1
16/12/2011;$ 4.61; 2,433.40 ; 527.85 ;1
19/12/2011;$ 4.64; 2,400.33 ; 517.31 ;1
20/12/2011;$ 4.63; 2,442.27 ; 527.49 ;1
21/12/2011;$ 4.63; 2,440.87 ; 527.19 ;1
22/12/2011;$ 4.65; 2,456.34 ; 528.25 ;1
23/12/2011;$ 4.67; 2,466.70 ; 528.20 ;1
27/12/2011;$ 4.71; 2,457.37 ; 521.73 ;1
28/12/2011;$ 4.74; 2,425.98 ; 511.81 ;1
29/12/2011;$ 4.74; 2,462.63 ; 520.09 ;1
3/1/2012;$ 4.75; 2,568.20 ; 541.24 ;0
4/1/2012;$ 4.78; 2,715.46 ; 568.09 ;0
5/1/2012;$ 4.79; 2,715.19 ; 566.85 ;0
6/1/2012;$ 4.79; 2,769.75 ; 578.84 ;0
9/1/2012;$ 4.79; 2,780.51 ; 580.48 ;0
10/1/2012;$ 4.79; 2,833.23 ; 591.49 ;0
11/1/2012;$ 4.80; 2,825.73 ; 588.69 ;0
12/1/2012;$ 4.80; 2,819.99 ; 587.50 ;0
13/1/2012;$ 4.81; 2,753.52 ; 573.05 ;0
16/1/2012;$ 4.81; 2,754.57 ; 573.27 ;0
17/1/2012;$ 4.81; 2,784.90 ; 578.98 ;0
18/1/2012;$ 4.83; 2,862.24 ; 593.21 ;0
19/1/2012;$ 4.84; 2,882.14 ; 596.10 ;0
20/1/2012;$ 4.84; 2,867.59 ; 593.09 ;0
23/1/2012;$ 4.84; 2,885.62 ; 596.20 ;0
24/1/2012;$ 4.84; 2,898.35 ; 598.83 ;0
25/1/2012;$ 4.84; 2,914.93 ; 602.26 ;0
26/1/2012;$ 4.85; 2,908.70 ; 600.35 ;0
27/1/2012;$ 4.84; 2,831.58 ; 585.64 ;0
30/1/2012;$ 4.81; 2,770.83 ; 576.66 ;0
31/1/2012;$ 4.79; 2,787.17 ; 581.87 ;0
1/2/2012;$ 4.78; 2,837.06 ; 594.15 ;0
2/2/2012;$ 4.78; 2,817.65 ; 590.08 ;0
3/2/2012;$ 4.78; 2,810.57 ; 588.60 ;0
6/2/2012;$ 4.77; 2,806.64 ; 589.01 ;0
7/2/2012;$ 4.73; 2,769.56 ; 585.53 ;0
8/2/2012;$ 4.73; 2,720.15 ; 575.08 ;0
9/2/2012;$ 4.76; 2,749.00 ; 577.52 ;0
10/2/2012;$ 4.76; 2,721.89 ; 571.83 ;0
13/2/2012;$ 4.74; 2,757.51 ; 581.75 ;0
14/2/2012;$ 4.74; 2,725.17 ; 575.54 ;0
15/2/2012;$ 4.76; 2,725.47 ; 572.58 ;0
16/2/2012;$ 4.74; 2,767.66 ; 584.51 ;0
17/2/2012;$ 4.76; 2,798.83 ; 587.99 ;0
22/2/2012;$ 4.74; 2,838.62 ; 598.87 ;0
23/2/2012;$ 4.73; 2,818.09 ; 595.79 ;0
24/2/2012;$ 4.73; 2,762.61 ; 584.06 ;0
28/2/2012;$ 4.73; 2,682.09 ; 567.64 ;0
29/2/2012;$ 4.72; 2,648.22 ; 561.06 ;0
1/3/2012;$ 4.70; 2,748.75 ; 584.84 ;0
2/3/2012;$ 4.69; 2,757.30 ; 587.91 ;0
5/3/2012;$ 4.69; 2,690.58 ; 574.30 ;0
6/3/2012;$ 4.69; 2,651.60 ; 565.98 ;0
7/3/2012;$ 4.71; 2,687.97 ; 570.69 ;0
8/3/2012;$ 4.71; 2,683.96 ; 569.84 ;0
9/3/2012;$ 4.71; 2,665.20 ; 565.86 ;0
12/3/2012;$ 4.72; 2,642.21 ; 560.38 ;0
13/3/2012;$ 4.72; 2,711.94 ; 574.56 ;0
14/3/2012;$ 4.74; 2,709.60 ; 571.65 ;0
15/3/2012;$ 4.79; 2,744.09 ; 573.48 ;0
16/3/2012;$ 4.82; 2,765.22 ; 574.29 ;0
19/3/2012;$ 4.79; 2,757.20 ; 575.62 ;0
20/3/2012;$ 4.82; 2,692.93 ; 558.70 ;0
21/3/2012;$ 4.86; 2,718.83 ; 560.01 ;0
22/3/2012;$ 4.87; 2,673.78 ; 549.03 ;0
23/3/2012;$ 4.89; 2,711.87 ; 554.57 ;0
26/3/2012;$ 4.91; 2,691.76 ; 548.78 ;0
27/3/2012;$ 4.93; 2,691.98 ; 546.04 ;0
28/3/2012;$ 4.93; 2,684.18 ; 544.46 ;0
29/3/2012;$ 4.94; 2,658.74 ; 538.21 ;0
30/3/2012;$ 4.93; 2,683.99 ; 544.42 ;0
3/4/2012;$ 4.89; 2,605.50 ; 532.82 ;0
4/4/2012;$ 4.91; 2,557.46 ; 521.40 ;0
9/4/2012;$ 4.89; 2,522.18 ; 515.78 ;0
10/4/2012;$ 4.88; 2,497.05 ; 511.69 ;0
11/4/2012;$ 4.89; 2,503.90 ; 512.04 ;0
12/4/2012;$ 4.91; 2,562.68 ; 521.93 ;0
13/4/2012;$ 4.93; 2,502.08 ; 507.52 ;0
16/4/2012;$ 4.95; 2,459.56 ; 496.88 ;0
17/4/2012;$ 5.01; 2,378.52 ; 474.75 ;0
18/4/2012;$ 5.02; 2,357.67 ; 469.66 ;0
19/4/2012;$ 5.02; 2,352.83 ; 468.69 ;0
20/4/2012;$ 5.02; 2,338.48 ; 465.83 ;0
23/4/2012;$ 5.04; 2,309.85 ; 458.30 ;0
24/4/2012;$ 5.13; 2,311.18 ; 450.52 ;0
25/4/2012;$ 5.14; 2,277.08 ; 443.01 ;0
26/4/2012;$ 5.10; 2,270.81 ; 445.26 ;0
27/4/2012;$ 5.09; 2,271.86 ; 446.34 ;0
2/5/2012;$ 5.08; 2,241.71 ; 441.28 ;0
3/5/2012;$ 5.05; 2,195.22 ; 434.70 ;0
4/5/2012;$ 5.04; 2,215.34 ; 439.55 ;0
7/5/2012;$ 5.05; 2,248.37 ; 445.22 ;0
8/5/2012;$ 5.06; 2,384.26 ; 471.20 ;0
9/5/2012;$ 5.08; 2,335.01 ; 459.65 ;0
10/5/2012;$ 5.10; 2,307.04 ; 452.36 ;0
11/5/2012;$ 5.18; 2,304.61 ; 444.91 ;0
14/5/2012;$ 5.28; 2,234.38 ; 423.18 ;0
15/5/2012;$ 5.55; 2,214.05 ; 398.93 ;0
16/5/2012;$ 5.49; 2,160.44 ; 393.52 ;0
17/5/2012;$ 5.59; 2,121.52 ; 379.52 ;0
18/5/2012;$ 5.63; 2,134.85 ; 379.19 ;0
21/5/2012;$ 5.72; 2,193.71 ; 383.52 ;0
22/5/2012;$ 5.94; 2,239.24 ; 376.98 ;0
23/5/2012;$ 6.15; 2,288.60 ; 372.13 ;0
24/5/2012;$ 5.93; 2,340.26 ; 394.65 ;0
28/5/2012;$ 5.89; 2,354.31 ; 399.71 ;0
29/5/2012;$ 5.91; 2,314.24 ; 391.58 ;0
30/5/2012;$ 5.90; 2,264.92 ; 383.88 ;0
31/5/2012;$ 5.92; 2,256.74 ; 381.21 ;0
1/6/2012;$ 5.95; 2,215.18 ; 372.30 ;0
4/6/2012;$ 5.95; 2,210.41 ; 371.50 ;0
5/6/2012;$ 5.95; 2,199.97 ; 369.74 ;0
6/6/2012;$ 5.95; 2,221.52 ; 373.36 ;0
7/6/2012;$ 5.95; 2,227.58 ; 374.38 ;0
8/6/2012;$ 5.95; 2,198.48 ; 369.49 ;0
11/6/2012;$ 5.95; 2,179.53 ; 366.31 ;0
12/6/2012;$ 5.92; 2,178.26 ; 367.95 ;0
13/6/2012;$ 5.92; 2,151.14 ; 363.37 ;0
14/6/2012;$ 5.93; 2,190.82 ; 369.45 ;0
15/6/2012;$ 5.93; 2,273.02 ; 383.31 ;0
18/6/2012;$ 5.92; 2,269.79 ; 383.41 ;0
19/6/2012;$ 5.94; 2,351.53 ; 395.88 ;0
21/6/2012;$ 5.98; 2,311.43 ; 386.53 ;0
22/6/2012;$ 5.98; 2,341.49 ; 391.55 ;0
25/6/2012;$ 5.98; 2,287.84 ; 382.58 ;0
26/6/2012;$ 5.94; 2,276.42 ; 383.24 ;0
27/6/2012;$ 5.95; 2,279.52 ; 383.11 ;0
28/6/2012;$ 5.98; 2,268.11 ; 379.28 ;0
29/6/2012;$ 5.95; 2,346.68 ; 394.40 ;0
2/7/2012;$ 5.96; 2,369.22 ; 397.52 ;0
3/7/2012;$ 5.96; 2,413.80 ; 405.00 ;0
4/7/2012;$ 5.96; 2,426.56 ; 407.14 ;0
5/7/2012;$ 5.96; 2,381.00 ; 399.50 ;0
6/7/2012;$ 5.96; 2,383.69 ; 399.95 ;0
10/7/2012;$ 5.97; 2,317.34 ; 388.16 ;0
11/7/2012;$ 6.00; 2,361.96 ; 393.66 ;0
12/7/2012;$ 6.10; 2,350.96 ; 385.40 ;0
13/7/2012;$ 6.17; 2,381.38 ; 385.96 ;0
16/7/2012;$ 6.31; 2,385.09 ; 377.99 ;0
17/7/2012;$ 6.60; 2,403.60 ; 364.18 ;0
18/7/2012;$ 6.74; 2,496.67 ; 370.43 ;0
19/7/2012;$ 6.60; 2,502.54 ; 379.17 ;0
20/7/2012;$ 6.45; 2,459.41 ; 381.30 ;0
23/7/2012;$ 6.42; 2,436.79 ; 379.56 ;0
24/7/2012;$ 6.43; 2,387.77 ; 371.35 ;0
25/7/2012;$ 6.45; 2,398.82 ; 371.91 ;0
26/7/2012;$ 6.42; 2,433.29 ; 379.02 ;0
27/7/2012;$ 6.45; 2,435.96 ; 377.67 ;0
30/7/2012;$ 6.37; 2,420.41 ; 379.97 ;0
31/7/2012;$ 6.32; 2,400.31 ; 379.80 ;0
1/8/2012;$ 6.27; 2,399.58 ; 382.71 ;0
2/8/2012;$ 6.21; 2,375.64 ; 382.55 ;0
3/8/2012;$ 6.20; 2,396.78 ; 386.58 ;0
6/8/2012;$ 6.21; 2,422.92 ; 390.16 ;0
7/8/2012;$ 6.26; 2,451.69 ; 391.64 ;0
8/8/2012;$ 6.26; 2,458.81 ; 392.78 ;0
9/8/2012;$ 6.26; 2,381.22 ; 380.39 ;0
10/8/2012;$ 6.27; 2,410.85 ; 384.51 ;0
13/8/2012;$ 6.28; 2,430.37 ; 387.00 ;0
14/8/2012;$ 6.30; 2,420.26 ; 384.17 ;0
15/8/2012;$ 6.32; 2,440.35 ; 386.13 ;0
16/8/2012;$ 6.33; 2,483.42 ; 392.33 ;0
17/8/2012;$ 6.33; 2,459.95 ; 388.62 ;0
21/8/2012;$ 6.35; 2,441.23 ; 384.45 ;0
22/8/2012;$ 6.40; 2,435.70 ; 380.58 ;0
23/8/2012;$ 6.42; 2,442.52 ; 380.45 ;0
24/8/2012;$ 6.41; 2,458.81 ; 383.59 ;0
27/8/2012;$ 6.38; 2,460.72 ; 385.69 ;0
28/8/2012;$ 6.36; 2,447.26 ; 384.79 ;0
29/8/2012;$ 6.37; 2,445.44 ; 383.90 ;0
30/8/2012;$ 6.37; 2,424.03 ; 380.54 ;0
31/8/2012;$ 6.37; 2,408.38 ; 378.08 ;0
3/9/2012;$ 6.34; 2,402.56 ; 378.95 ;0
4/9/2012;$ 6.35; 2,379.30 ; 374.69 ;0
5/9/2012;$ 6.35; 2,382.25 ; 375.16 ;0
6/9/2012;$ 6.34; 2,405.14 ; 379.36 ;0
7/9/2012;$ 6.33; 2,381.96 ; 376.30 ;0
10/9/2012;$ 6.33; 2,371.61 ; 374.66 ;0
11/9/2012;$ 6.30; 2,406.52 ; 381.99 ;0
12/9/2012;$ 6.32; 2,436.23 ; 385.48 ;0
13/9/2012;$ 6.30; 2,508.71 ; 398.21 ;0
14/9/2012;$ 6.31; 2,543.86 ; 403.15 ;0
17/9/2012;$ 6.30; 2,479.24 ; 393.53 ;0
18/9/2012;$ 6.31; 2,491.82 ; 394.90 ;0
19/9/2012;$ 6.31; 2,493.85 ; 395.22 ;0
20/9/2012;$ 6.32; 2,500.79 ; 395.69 ;0
21/9/2012;$ 6.32; 2,531.75 ; 400.59 ;0
25/9/2012;$ 6.32; 2,533.42 ; 400.86 ;0
26/9/2012;$ 6.29; 2,461.01 ; 391.26 ;0
27/9/2012;$ 6.30; 2,494.18 ; 395.90 ;0
28/9/2012;$ 6.30; 2,451.73 ; 389.16 ;0
1/10/2012;$ 6.26; 2,458.46 ; 392.73 ;0
2/10/2012;$ 6.26; 2,464.74 ; 393.73 ;0
3/10/2012;$ 6.25; 2,455.81 ; 392.93 ;0
4/10/2012;$ 6.19; 2,469.42 ; 398.94 ;0
5/10/2012;$ 6.18; 2,485.76 ; 402.23 ;0
9/10/2012;$ 6.20; 2,435.14 ; 392.76 ;0
10/10/2012;$ 6.21; 2,387.81 ; 384.51 ;0
11/10/2012;$ 6.21; 2,417.62 ; 389.31 ;0
12/10/2012;$ 6.20; 2,400.13 ; 387.12 ;0
15/10/2012;$ 6.20; 2,405.08 ; 387.92 ;0
16/10/2012;$ 6.22; 2,427.33 ; 390.25 ;0
17/10/2012;$ 6.33; 2,471.54 ; 390.45 ;0
18/10/2012;$ 6.32; 2,455.93 ; 388.60 ;0
19/10/2012;$ 6.31; 2,428.05 ; 384.79 ;0
22/10/2012;$ 6.28; 2,457.16 ; 391.27 ;0
23/10/2012;$ 6.32; 2,368.96 ; 374.84 ;0
24/10/2012;$ 6.37; 2,377.79 ; 373.28 ;0
25/10/2012;$ 6.37; 2,376.49 ; 373.08 ;0
26/10/2012;$ 6.38; 2,380.33 ; 373.09 ;0
29/10/2012;$ 6.35; 2,332.80 ; 367.37 ;0
30/10/2012;$ 6.36; 2,320.57 ; 364.87 ;0
31/10/2012;$ 6.34; 2,323.39 ; 366.47 ;0
1/11/2012;$ 6.34; 2,350.33 ; 370.71 ;0
2/11/2012;$ 6.33; 2,395.13 ; 378.38 ;0
5/11/2012;$ 6.34; 2,394.85 ; 377.74 ;0
7/11/2012;$ 6.30; 2,370.19 ; 376.22 ;0
8/11/2012;$ 6.33; 2,401.84 ; 379.44 ;0
9/11/2012;$ 6.33; 2,390.05 ; 377.58 ;0
12/11/2012;$ 6.32; 2,394.51 ; 378.88 ;0
13/11/2012;$ 6.32; 2,354.05 ; 372.48 ;0
14/11/2012;$ 6.35; 2,320.69 ; 365.46 ;0
15/11/2012;$ 6.35; 2,322.27 ; 365.71 ;0
